"시도명",시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 681-1,31120-CW-00394,1,N,N,37.60690718,127.1416372,2,8.3,8.5,Y,N,Y,14,76,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 680,31120-CW-00395,1,N,N,37.60803783,127.1400905,4,8.2,14.5,Y,N,Y,14,76,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00396,1,N,N,37.60678567,127.1455885,2,8,9.8,Y,N,Y,14,76,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00397,1,N,N,37.60678567,127.1455885,2,6.1,9,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00398,1,N,N,37.60678567,127.1455885,2,5.1,8.9,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00399,1,N,N,37.60678567,127.1455885,1,1.7,8.5,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 666-1,31120-CW-00400,1,N,N,37.60694053,127.1432024,1,3.2,8.3,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00401,2,N,N,37.60678567,127.1455885,2,2.7,14.7,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00402,2,N,N,37.60678567,127.1455885,2,2.5,15.5,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 682,31120-CW-00403,1,N,N,37.60678567,127.1455885,2,5.1,9,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,장미2길,경기도 구리시 건원대로76번길 134,경기도 구리시 인창동 666-1,31120-CW-00404,1,N,N,37.6069325,127.143298,1,2.5,6.1,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,장미2길,,경기도 구리시 인창동 683,31120-CW-00405,1,N,N,37.60676681,127.1436314,2,4.2,5.9,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,장미2길,,경기도 구리시 인창동 683,31120-CW-00406,1,N,N,37.60676681,127.1436314,1,3.5,6.9,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 316-62,31120-CW-00407,1,N,N,37.60285412,127.1416261,1,1.6,12.2,N,N,N,0,0,N,Y,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,경춘로,,경기도 구리시 수택동 400-8,31120-CW-00408,3,N,N,37.60197242,127.1433602,2,8,9.7,Y,N,Y,39,32,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,경춘로,,경기도 구리시 인창동 259-5,31120-CW-00409,3,N,N,37.6028791,127.1452925,3,6.5,10,Y,N,Y,39,32,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,경춘로,,경기도 구리시 수택동 360,31120-CW-00410,3,N,N,37.60191483,127.1436575,6,6.5,20.5,Y,N,Y,39,32,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,경춘로,,경기도 구리시 인창동 259-4,31120-CW-00411,1,N,N,37.60357993,127.1468548,1,3,6,N,N,N,0,0,N,Y,N,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00412,1,N,N,37.60696676,127.1392173,7,7.9,27.5,Y,N,Y,31,117,N,Y,N,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00413,1,N,N,37.60696676,127.1392173,7,6,27.4,Y,N,Y,30,120,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00414,1,N,N,37.60696676,127.1392173,1,2.1,7.1,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00415,1,N,N,37.60696676,127.1392173,1,3,6,N,N,N,0,0,N,Y,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00416,1,N,N,37.60696676,127.1392173,1,3.8,7.9,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로99번길,,경기도 구리시 인창동 320-1,31120-CW-00417,1,N,N,37.60547216,127.1390483,1,1.4,10.5,N,N,N,0,0,N,Y,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00418,1,N,N,37.60696676,127.1392173,6,8.6,21.6,Y,N,Y,28,122,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로99번길,,경기도 구리시 인창동 679-7,31120-CW-00419,1,N,N,37.60696676,127.1392173,1,4,5.6,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00420,1,N,N,37.60696676,127.1392173,1,3.7,5.8,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00421,1,N,N,37.60696676,127.1392173,6,5.9,25.5,Y,N,Y,28,124,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00422,1,N,N,37.60696676,127.1392173,6,6.5,21.4,Y,N,Y,28,124,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로,,경기도 구리시 인창동 679-7,31120-CW-00423,1,N,N,37.60696676,127.1392173,6,8.5,21.9,Y,N,N,28,122,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 681-1,31120-CW-00424,1,N,N,37.60690718,127.1416372,2,2.1,7.8,Y,N,Y,13,76,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 681-1,31120-CW-00425,1,N,Y,37.60690718,127.1416372,2,4.5,7.5,Y,N,Y,13,78,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 681-1,31120-CW-00426,1,N,N,37.60690718,127.1416372,2,6,7.9,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,건원대로76번길,,경기도 구리시 인창동 681-1,31120-CW-00427,1,N,N,37.60690718,127.1416372,1,3.1,8.5,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 430,31120-CW-00428,1,N,Y,37.61313887,127.1409183,3,3.8,16.5,N,N,N,0,0,N,Y,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430,31120-CW-00429,1,N,N,37.61313887,127.1409183,3,4.2,14.1,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430,31120-CW-00430,1,N,N,37.61313887,127.1409183,1,4.7,6.8,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430,31120-CW-00431,1,N,N,37.61313887,127.1409183,3,4.3,15.8,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430,31120-CW-00432,1,N,N,37.61313887,127.1409183,4,4,13,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430,31120-CW-00433,1,N,N,37.61313887,127.1409183,1,4.2,10.4,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로136번길 57,경기도 구리시 인창동 430,31120-CW-00434,1,N,N,37.61313887,127.1409293,4,4.2,16.4,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 408-3,31120-CW-00435,1,N,N,37.61216368,127.1378963,8,8.6,33.9,Y,N,Y,38,142,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로159번길,,경기도 구리시 인창동 446-6,31120-CW-00436,1,N,N,37.613015,127.1375258,1,3.1,6.5,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 90-5,31120-CW-00437,1,N,N,37.6130528,127.1381736,1,2.9,6.8,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 408-3,31120-CW-00438,1,N,N,37.61216368,127.1378963,1,3.6,7.3,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 98-4,31120-CW-00439,4,N,N,37.61533709,127.1414643,2,3.4,14,Y,N,N,23,37,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 98-4,31120-CW-00440,4,N,N,37.61533709,127.1414643,1,5.9,4.8,N,N,N,0,0,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 94-1,31120-CW-00441,1,N,N,37.61605596,127.137827,7,11.6,26.6,Y,N,N,29,149,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 68-1,31120-CW-00442,4,N,N,37.61639582,127.1377653,3,5.1,14.7,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 68-1,31120-CW-00443,4,N,N,37.61639582,127.1377653,1,4.1,4.7,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 31-21,31120-CW-00444,1,N,N,37.61674445,127.1385838,2,4,12.4,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 30-85,31120-CW-00445,4,N,N,37.6179023,127.1402033,1,3.3,6,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 30-57,31120-CW-00446,4,N,N,37.6177924,127.1406941,1,3.1,6.4,N,N,N,0,0,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 30-85,31120-CW-00447,4,N,N,37.6179023,127.1402033,1,3,5.1,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 32-9,31120-CW-00448,1,N,N,37.61835039,127.1390179,2,3,6.1,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 32-9,31120-CW-00449,1,N,N,37.61835039,127.1390179,2,3.1,16.5,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로215번길,,경기도 구리시 인창동 51-1,31120-CW-00450,1,N,N,37.61840804,127.1388606,1,2.6,10.4,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 32-9,31120-CW-00451,1,N,N,37.61835039,127.1390179,6,9.6,22.3,Y,N,N,28,152,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 56-39,31120-CW-00452,1,N,N,37.61819066,127.1386264,1,2,9.3,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 39-3,31120-CW-00453,1,N,N,37.61926865,127.1399081,7,8,25.4,Y,N,N,30,150,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로238번길,,경기도 구리시 인창동 39-7,31120-CW-00454,1,N,N,37.6192614,127.1401665,1,3.4,13.2,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 39-7,31120-CW-00455,4,N,N,37.61922437,127.1401665,3,3.2,10.9,Y,N,N,22,158,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로238번길,,경기도 구리시 인창동 26-11,31120-CW-00456,1,N,N,37.61932809,127.1413097,3,4.3,10.3,Y,N,N,20,70,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로238번길,,경기도 구리시 인창동 25-1,31120-CW-00457,1,N,Y,37.61946633,127.1419100393,3,4,10.5,Y,N,N,16,74,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 30-7,31120-CW-00458,1,N,N,37.61818365,127.1410722,2,4,7.9,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로200번길,,경기도 구리시 인창동 30-7,31120-CW-00459,1,N,N,37.61818365,127.1410722,2,4.3,7.5,N,N,N,0,0,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 14-44,31120-CW-00460,1,N,N,37.61999923,127.1404101,1,2,9.1,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 8-5,31120-CW-00461,1,N,N,37.62279199,127.1405303,1,2.6,6.7,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 22-79,31120-CW-00462,1,N,N,37.62169658,127.1412984,1,2.1,9.5,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 8-3,31120-CW-00463,1,N,N,37.62308898,127.1404883,1,3.2,6.8,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 10-3,31120-CW-00464,1,N,N,37.62271528,127.1407042,6,8.1,24.7,Y,N,Y,28,152,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 인창동 8-5,31120-CW-00465,1,N,N,37.62279199,127.1405303,1,3.1,13.3,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,경기도 구리시 동구릉로 357,경기도 구리시 사노동 182-3,31120-CW-00466,4,Y,N,37.62975473,127.1406566,1,4.2,4.7,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 181-9,31120-CW-00467,4,N,N,37.63023143,127.1410639,7,6.3,25.9,Y,N,Y,30,150,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 182-4,31120-CW-00468,4,N,N,37.6305102,127.1410529,7,6.2,25.8,Y,N,Y,30,150,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 181-19,31120-CW-00469,4,N,N,37.62981157,127.1413436,1,6.1,7.1,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,산마루로,,경기도 구리시 사노동 181-19,31120-CW-00470,4,N,N,37.62981157,127.1413436,1,6,6.2,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,산마루로,,경기도 구리시 사노동 181-16,31120-CW-00471,4,N,N,37.63000325,127.1412253,5,6.2,18.3,Y,N,Y,25,155,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,산마루로,,경기도 구리시 사노동 182-4,31120-CW-00472,4,Y,N,37.6305102,127.1410294,4,6.3,16.1,Y,N,Y,25,155,Y,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,산마루로,,경기도 구리시 사노동 182-4,31120-CW-00473,4,Y,N,37.6305102,127.1410294,1,4.1,7.3,N,N,N,0,0,Y,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 182-4,31120-CW-00474,1,N,N,37.6305102,127.1410294,1,2,5.9,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 182-4,31120-CW-00475,1,N,N,37.6305102,127.1410294,1,3.1,5.2,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로389번길,,경기도 구리시 사노동 209-30,31120-CW-00476,1,N,N,37.63263736,127.1418676,1,2.6,9.7,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로390번길,,경기도 구리시 사노동 250-4,31120-CW-00477,1,N,N,37.63296669,127.1403546,1,2.2,11.5,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,왕숙천로,,경기도 구리시 사노동 140-15,31120-CW-00478,1,N,N,37.6305028,127.144363,2,4.1,7.9,N,N,N,0,0,N,N,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,왕숙천로,,경기도 구리시 사노동 141-33,31120-CW-00479,1,N,N,37.62920768,127.1433519,2,6.2,11.8,Y,N,Y,18,100,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,산마루로,,경기도 구리시 사노동 141-33,31120-CW-00480,1,N,N,37.62920768,127.1433738,6,6,20.7,Y,N,Y,18,100,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,산마루로,,경기도 구리시 사노동 140-26,31120-CW-00481,1,N,N,37.6292775,127.1436739,4,6.1,14,Y,N,Y,18,100,N,Y,N,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,왕숙천로,,경기도 구리시 사노동 130-8,31120-CW-00482,1,N,N,37.63269969,127.1468423,2,4,8,N,N,N,0,0,N,Y,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,왕숙천로,,경기도 구리시 사노동 38-7,31120-CW-00483,1,N,N,37.63686569,127.1483545,2,4.2,11.4,N,N,N,0,0,N,Y,N,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,왕숙천로,,경기도 구리시 사노동 38-7,31120-CW-00484,1,N,N,37.63686569,127.1483006,2,4.1,11,N,N,N,0,0,N,N,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,왕숙천로,,경기도 구리시 사노동 38-7,31120-CW-00485,1,N,N,37.63686569,127.1483545,2,4.1,11.1,N,N,N,0,0,N,Y,N,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 457-14,31120-CW-00486,1,N,N,37.64522672,127.1409455,1,2.1,7.2,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 457-4,31120-CW-00487,1,N,N,37.64506394,127.1407747,6,8.3,24.7,Y,N,Y,28,132,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 420-1,31120-CW-00488,1,N,N,37.64179372,127.1393774,2,2.2,9.3,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 423-9,31120-CW-00489,1,N,N,37.64296324,127.1409716,2,2.1,8.2,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 423-9,31120-CW-00490,1,N,N,37.64296324,127.1409716,2,2,10.4,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 423-4,31120-CW-00491,1,N,N,37.64234283,127.1404376,6,8,25.1,Y,N,Y,28,132,N,Y,Y,Y,경기도 구리시청,031-557-1010,2023-12-13
"경기도",구리시,동구릉로,,경기도 구리시 사노동 420-1,31120-CW-00492,1,N,N,37.64179372,127.1393774,1,3.1,5.9,N,N,N,0,0,N,Y,Y,N,경기도 구리시청,031-557-1010,2023-12-13
