시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,이천시,이섭대천로,,경기도 이천시 창전동 479,440,1,N,N,37.28463415,127.4439125,4,6,12,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 창전동 479,441,1,N,N,37.28463415,127.4439125,4,6,12,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 창전동 479,442,1,Y,N,37.28463415,127.4439125,4,7,11.6,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 394-4,443,1,Y,N,37.28637993,127.4503008,4,7,13,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 450-6,444,1,N,N,37.28710068,127.4510459,6,6,18,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 151-9,445,1,N,N,37.28860828,127.4526561,5,8,17.2,Y,N,Y,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 151-7,446,1,N,N,37.29010814,127.4539281,5,8,16.2,Y,N,Y,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 산28,447,1,N,N,37.29163571,127.4550199,6,8,19,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 산14-4,448,3,N,N,37.29253086,127.4553115,4,6,16.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 434,449,3,N,N,37.2945498,127.4563794,4,6,16.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 431-2,450,1,N,N,37.29610659,127.4572716,6,8,19.8,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 23-5,451,1,N,N,37.29710106,127.4578493,8,8,19,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 증포동 14-2,452,1,N,N,37.29854974,127.4588734,5,8,21.4,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 443,453,1,Y,N,37.27721296,127.4585325,2,6,7.8,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 461,454,1,N,N,37.27741634,127.4571331,2,4,6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 461,455,1,N,N,37.27741634,127.4571331,2,4,6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 371-1,456,1,N,N,37.27873106,127.4547504,2,4,6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 371-1,457,1,N,N,37.27873106,127.4547199869,3,6,9.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 345-5,458,1,N,N,37.28035987,127.4552481,3,6,11.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 350-9,459,1,N,N,37.28027691,127.4552125,3,4,10.4,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 365-4,460,1,N,N,37.27962763,127.4550492,2,6,7,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 493,461,1,N,N,37.27877509,127.4503309,2,4,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 493,462,1,N,N,37.27877509,127.4503309,2,4,6.4,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 493,463,1,N,N,37.27877509,127.4503309,2,6,7.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 493,464,1,N,N,37.27877509,127.4503309,2,6,7.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 493,465,1,Y,Y,37.27877509,127.4503309,2,6,7.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 482,466,1,Y,Y,37.28244999,127.4500715,2,6,7.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 482,467,1,N,N,37.28244999,127.4500715,2,4,7.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 482,468,1,N,N,37.28244999,127.4500715,2,4,7.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 482,469,1,N,N,37.28244999,127.4500715,2,6,7.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 44-16,470,1,N,N,37.28441128,127.4501368,3,6,9.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 175,471,1,N,N,37.27841689,127.4474308,3,6,9.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 창전동 175,472,1,N,N,37.27841689,127.4474308,3,4,9.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 증포동 386-5,473,1,N,N,37.28540401,127.4504367,3,6,9.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 증포동 386-5,474,1,N,N,37.28540401,127.4504367,3,6,9.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 증포동 141,475,1,N,N,37.28615417,127.4523243,3,4,11.6,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 증포동 127-12,476,1,N,N,37.2874656,127.454768,3,4,9,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 증포동 127-12,477,1,N,N,37.2874656,127.454768,3,4,9,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 증포동 156-19,478,1,N,N,37.28874578,127.4556607,4,6,16.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 468,479,1,N,N,37.27743671,127.4524113,2,4,7.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 267-3,480,1,N,N,37.27670289,127.4522231,2,4,7.2,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,애련정로,,경기도 이천시 안흥동 412-11,481,1,N,N,37.27490905,127.4512667,2,4,8.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 안흥동 159,482,1,Y,N,37.27870541,127.4627563,4,4,15.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 갈산동 710-2,483,1,Y,N,37.28090536,127.4612355,5,7,18.8,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 갈산동 667-3,484,1,Y,N,37.28220478,127.4599549,5,4,19.4,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 갈산동 667-3,485,1,N,N,37.28220478,127.4599549,4,8,17.8,Y,N,N,,,Y,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 갈산동 651,486,1,N,N,37.28364621,127.4585455,3,6,19.4,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 갈산동 592-19,487,1,N,N,37.28568377,127.4564807,6,8,19.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 갈산동 592-19,488,1,N,N,37.28568377,127.4564807,6,8,19.8,Y,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 127-12,489,1,N,N,37.2874656,127.454768,5,6,16,Y,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 127-12,490,1,N,N,37.2874656,127.454768,6,6,16,Y,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 149,491,1,N,N,37.28927359,127.452909,5,8,17.2,Y,N,Y,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 창전동 443-18,492,1,Y,N,37.28622682,127.4478264,3,4,12.6,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 창전동 443-18,493,1,N,Y,37.28622682,127.4478264,3,6,8.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 창전동 443-44,494,1,N,N,37.28662787,127.4474007,3,4,8.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 창전동 476,495,1,N,N,37.28611557,127.4392286,3,4,8.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 증포동 449-2,496,1,Y,N,37.2882543,127.4460224,4,6,14,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 송정동 75-4,497,1,Y,N,37.28890547,127.4456097,4,6,15.2,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 송정동 393,498,1,N,N,37.29343674,127.4434608,2,6,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,아리역로,,경기도 이천시 송정동 94-6,499,1,Y,N,37.29387524,127.4442399,3,4,22.6,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,500,1,N,N,37.28463415,127.4439125,1,2,7.4,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,501,1,Y,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,502,1,Y,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,503,1,Y,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,504,1,Y,N,37.28463415,127.4439125,2,6,7.4,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,505,1,Y,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,506,1,Y,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,507,1,N,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,508,1,Y,N,37.28463415,127.4439125,2,6,7.4,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,509,1,Y,N,37.28463415,127.4439125,2,6,7.4,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,510,1,N,N,37.28463415,127.4439125,2,4,7.4,N,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 479,511,1,Y,N,37.28463415,127.4439125,2,5,7.4,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 482,512,1,N,N,37.28244999,127.4500715,2,6,10,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 482,513,1,N,Y,37.28244999,127.4500715,2,6,7.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 48-8,514,1,N,N,37.28396401,127.4511846,2,4,5.6,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 창전동 산7-25,515,1,N,Y,37.28396608,127.452025,2,4,6,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 784,516,1,N,N,37.28414348,127.4540518,2,4,9.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 784,517,1,N,N,37.28414348,127.4540518,3,4,9.2,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 784,518,1,N,N,37.28414348,127.4540518,4,6,13.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 784,519,1,N,N,37.28414348,127.4540518,3,4,13.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 산13-14,520,1,N,N,37.28493957,127.4553943,3,4,9,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 산11-20,521,1,N,N,37.28525872,127.4559849,4,6,9,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 592-19,522,1,N,N,37.28568377,127.4564807,3,6,9,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 갈산동 590,523,1,N,N,37.28582616,127.4567215,2,9,6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 증포동 113-4,524,1,N,Y,37.28720734,127.4606512,4,4,12,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 증포동 113-4,525,1,N,Y,37.28720734,127.4606512,4,4,12,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,향교로,,경기도 이천시 증포동 109-7,526,1,N,N,37.288858,127.4628303,2,6,6,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 산77,527,1,N,N,37.28935992,127.4368695,2,4,7,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 194-3,528,1,N,N,37.28468364,127.433324,4,6,13,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 196-9,529,1,N,N,37.28445851,127.4338083,4,6,13,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 462-1,530,1,N,N,37.28404613,127.4343561,3,4,9,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 443-1,531,1,N,N,37.28314991,127.4357987,4,6,13,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 443-1,532,1,N,N,37.28314991,127.4357987,4,6,13,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 443-1,533,1,N,N,37.28314991,127.4357987,4,4,13,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 28,534,1,N,N,37.2820417,127.4378491,4,4,12.6,Y,N,Y,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 28,535,1,N,N,37.2820417,127.4378491,4,4,12.6,Y,N,Y,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 28,536,1,N,N,37.2820417,127.4378491,4,6,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 관고동 28,537,1,N,N,37.2820417,127.4378491,4,6,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,538,1,N,N,37.28102263,127.4451998,4,6,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,539,1,N,N,37.28102263,127.4451998,4,4,11.6,Y,N,Y,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,540,1,N,N,37.28102263,127.4451998,4,4,11.6,Y,N,Y,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,541,1,N,N,37.28102263,127.4451998,4,4,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,542,1,N,N,37.28102263,127.4451998,4,4,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,543,1,N,N,37.28102263,127.4451998,4,4,11.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 171,544,1,N,N,37.28102263,127.4451998,4,4,11.6,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,545,1,N,N,37.28067496,127.4487965,4,4,11.2,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,546,1,N,N,37.28067496,127.4487965,4,4,11.2,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,547,1,N,N,37.28067496,127.4487965,3,4,11.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,548,1,Y,Y,37.28067496,127.4487965,2,4,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,549,1,Y,Y,37.28067496,127.4487965,2,4,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 486,550,1,N,N,37.28067496,127.4487965,2,4,10.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 창전동 53-8,551,1,N,N,37.28085113,127.4517039,2,8,12,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,영창로,,경기도 이천시 안흥동 357-2,552,1,N,N,37.28102514,127.4531516,2,4,13.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
